source_scope,source_table,source_row,model_alias,model_id,model_revision,suite_id,task_label,evaluation_id,dedup_key,metric,value,value_unit,uncertainty,level,magnification,embedding_recipe,downstream_protocol,cohort_access,reference_url,source_locator,source_revision,source_sha256,inclusion_status,inclusion_reason
official_primary_paper,Supplementary Data Table 10,CONCH/0/auroc,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 10: Zero-shot classification without prompt ensembling on NSCLC subtyping (n = 150) in terms of balanced accuracy, weighted F1 score, and ROC AUC (median from 50 sets of randomly sampled prompts)",conch.natmed2024.t10.0.zero-shot_classification.auroc,"supplementary_data_table_10:_zero-shot_classification_without_prompt_ensembling_on_nsclc_subtyping_(n_=_150)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc_(median_from_50_sets_of_randomly_sampled_prompts).auroc",auroc,0.917,fraction,"95% CI [0.885, 0.941]",tile,source-defined,CONCH image/text embedding,zero-shot classification; single prompt,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 10|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 11,CONCH/0/cohen_kappa,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 11: Zero-shot classification without prompt ensembling on DHMC LUAD (n = 143) in terms of Cohen’s κ, balanced accuracy, and weighted F1 score (median from 50 sets of randomly sampled prompts)",conch.natmed2024.t11.0.zero-shot_classification.cohen_kappa,"supplementary_data_table_11:_zero-shot_classification_without_prompt_ensembling_on_dhmc_luad_(n_=_143)_in_terms_of_cohen’s_κ,_balanced_accuracy,_and_weighted_f1_score_(median_from_50_sets_of_randomly_sampled_prompts).cohen_kappa",cohen_kappa,0.111,fraction,"95% CI [0.092, 0.137]",tile,source-defined,CONCH image/text embedding,zero-shot classification; single prompt,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 11|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 11,CONCH/0/balanced_accuracy,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 11: Zero-shot classification without prompt ensembling on DHMC LUAD (n = 143) in terms of Cohen’s κ, balanced accuracy, and weighted F1 score (median from 50 sets of randomly sampled prompts)",conch.natmed2024.t11.0.zero-shot_classification.balanced_accuracy,"supplementary_data_table_11:_zero-shot_classification_without_prompt_ensembling_on_dhmc_luad_(n_=_143)_in_terms_of_cohen’s_κ,_balanced_accuracy,_and_weighted_f1_score_(median_from_50_sets_of_randomly_sampled_prompts).balanced_accuracy",balanced_accuracy,0.314,fraction,"95% CI [0.291, 0.346]",tile,source-defined,CONCH image/text embedding,zero-shot classification; single prompt,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 11|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 11,CONCH/0/weighted_f1,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 11: Zero-shot classification without prompt ensembling on DHMC LUAD (n = 143) in terms of Cohen’s κ, balanced accuracy, and weighted F1 score (median from 50 sets of randomly sampled prompts)",conch.natmed2024.t11.0.zero-shot_classification.weighted_f1,"supplementary_data_table_11:_zero-shot_classification_without_prompt_ensembling_on_dhmc_luad_(n_=_143)_in_terms_of_cohen’s_κ,_balanced_accuracy,_and_weighted_f1_score_(median_from_50_sets_of_randomly_sampled_prompts).weighted_f1",weighted_f1,0.231,fraction,"95% CI [0.211, 0.258]",tile,source-defined,CONCH image/text embedding,zero-shot classification; single prompt,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 11|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 12,CONCH/0/quadratic_weighted_kappa,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 12: Zero-shot classification without prompt ensembling on SICAP (n = 2, 122) in terms of quadratic weighted Cohen’s κ, balanced accuracy, and weighted F1 score (median from 50 sets of randomly sampled prompts)",conch.natmed2024.t12.0.zero-shot_classification.quadratic_weighted_kappa,"supplementary_data_table_12:_zero-shot_classification_without_prompt_ensembling_on_sicap_(n_=_2,_122)_in_terms_of_quadratic_weighted_cohen’s_κ,_balanced_accuracy,_and_weighted_f1_score_(median_from_50_sets_of_randomly_sampled_prompts).quadratic_weighted_kappa",quadratic_weighted_kappa,0.303,fraction,"95% CI [0.248, 0.396]",tile,source-defined,CONCH image/text embedding,zero-shot classification; single prompt,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 12|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 12,CONCH/0/balanced_accuracy,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 12: Zero-shot classification without prompt ensembling on SICAP (n = 2, 122) in terms of quadratic weighted Cohen’s κ, balanced accuracy, and weighted F1 score (median from 50 sets of randomly sampled prompts)",conch.natmed2024.t12.0.zero-shot_classification.balanced_accuracy,"supplementary_data_table_12:_zero-shot_classification_without_prompt_ensembling_on_sicap_(n_=_2,_122)_in_terms_of_quadratic_weighted_cohen’s_κ,_balanced_accuracy,_and_weighted_f1_score_(median_from_50_sets_of_randomly_sampled_prompts).balanced_accuracy",balanced_accuracy,0.339,fraction,"95% CI [0.325, 0.396]",tile,source-defined,CONCH image/text embedding,zero-shot classification; single prompt,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 12|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 12,CONCH/0/weighted_f1,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 12: Zero-shot classification without prompt ensembling on SICAP (n = 2, 122) in terms of quadratic weighted Cohen’s κ, balanced accuracy, and weighted F1 score (median from 50 sets of randomly sampled prompts)",conch.natmed2024.t12.0.zero-shot_classification.weighted_f1,"supplementary_data_table_12:_zero-shot_classification_without_prompt_ensembling_on_sicap_(n_=_2,_122)_in_terms_of_quadratic_weighted_cohen’s_κ,_balanced_accuracy,_and_weighted_f1_score_(median_from_50_sets_of_randomly_sampled_prompts).weighted_f1",weighted_f1,0.241,fraction,"95% CI [0.207, 0.300]",tile,source-defined,CONCH image/text embedding,zero-shot classification; single prompt,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 12|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 13,CONCH/0/cohen_kappa,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 13: Zero-shot classification without prompt ensembling on CRC100k (n = 7, 180) in terms of balanced accuracy, weighted F1 score, and ROC AUC (median from 50 sets of randomly sampled prompts)",conch.natmed2024.t13.0.zero-shot_classification.cohen_kappa,"supplementary_data_table_13:_zero-shot_classification_without_prompt_ensembling_on_crc100k_(n_=_7,_180)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc_(median_from_50_sets_of_randomly_sampled_prompts).cohen_kappa",cohen_kappa,0.566,fraction,"95% CI [0.533, 0.598]",tile,source-defined,CONCH image/text embedding,zero-shot classification; single prompt,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 13|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 13,CONCH/0/balanced_accuracy,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 13: Zero-shot classification without prompt ensembling on CRC100k (n = 7, 180) in terms of balanced accuracy, weighted F1 score, and ROC AUC (median from 50 sets of randomly sampled prompts)",conch.natmed2024.t13.0.zero-shot_classification.balanced_accuracy,"supplementary_data_table_13:_zero-shot_classification_without_prompt_ensembling_on_crc100k_(n_=_7,_180)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc_(median_from_50_sets_of_randomly_sampled_prompts).balanced_accuracy",balanced_accuracy,0.542,fraction,"95% CI [0.496, 0.589]",tile,source-defined,CONCH image/text embedding,zero-shot classification; single prompt,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 13|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 13,CONCH/0/weighted_f1,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 13: Zero-shot classification without prompt ensembling on CRC100k (n = 7, 180) in terms of balanced accuracy, weighted F1 score, and ROC AUC (median from 50 sets of randomly sampled prompts)",conch.natmed2024.t13.0.zero-shot_classification.weighted_f1,"supplementary_data_table_13:_zero-shot_classification_without_prompt_ensembling_on_crc100k_(n_=_7,_180)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc_(median_from_50_sets_of_randomly_sampled_prompts).weighted_f1",weighted_f1,0.901,fraction,"95% CI [0.893, 0.918]",tile,source-defined,CONCH image/text embedding,zero-shot classification; single prompt,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 13|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 14,CONCH/0/balanced_accuracy,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 14: Zero-shot classification without prompt ensembling on WSSS4LUAD (n = 4, 693) in terms of balanced accuracy, weighted F1 score, and ROC AUC (median from 50 sets of randomly sampled prompts)",conch.natmed2024.t14.0.zero-shot_classification.balanced_accuracy,"supplementary_data_table_14:_zero-shot_classification_without_prompt_ensembling_on_wsss4luad_(n_=_4,_693)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc_(median_from_50_sets_of_randomly_sampled_prompts).balanced_accuracy",balanced_accuracy,0.598,fraction,"95% CI [0.560, 0.650]",tile,source-defined,CONCH image/text embedding,zero-shot classification; single prompt,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 14|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 14,CONCH/0/weighted_f1,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 14: Zero-shot classification without prompt ensembling on WSSS4LUAD (n = 4, 693) in terms of balanced accuracy, weighted F1 score, and ROC AUC (median from 50 sets of randomly sampled prompts)",conch.natmed2024.t14.0.zero-shot_classification.weighted_f1,"supplementary_data_table_14:_zero-shot_classification_without_prompt_ensembling_on_wsss4luad_(n_=_4,_693)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc_(median_from_50_sets_of_randomly_sampled_prompts).weighted_f1",weighted_f1,0.590,fraction,"95% CI [0.547, 0.627]",tile,source-defined,CONCH image/text embedding,zero-shot classification; single prompt,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 14|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 14,CONCH/0/auroc,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 14: Zero-shot classification without prompt ensembling on WSSS4LUAD (n = 4, 693) in terms of balanced accuracy, weighted F1 score, and ROC AUC (median from 50 sets of randomly sampled prompts)",conch.natmed2024.t14.0.zero-shot_classification.auroc,"supplementary_data_table_14:_zero-shot_classification_without_prompt_ensembling_on_wsss4luad_(n_=_4,_693)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc_(median_from_50_sets_of_randomly_sampled_prompts).auroc",auroc,0.795,fraction,"95% CI [0.769, 0.827]",tile,source-defined,CONCH image/text embedding,zero-shot classification; single prompt,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 14|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 15,CONCH/0/balanced_accuracy,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 15: Supervised classification on BRCA subtyping (n = 150) in terms of balanced accuracy, weighted F1 score, and ROC AUC",conch.natmed2024.t15.0.frozen_CONCH_features.balanced_accuracy,"supplementary_data_table_15:_supervised_classification_on_brca_subtyping_(n_=_150)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc.balanced_accuracy",balanced_accuracy,0.867,fraction,"95% CI [0.811, 0.914]",slide,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 15|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 15,CONCH/0/weighted_f1,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 15: Supervised classification on BRCA subtyping (n = 150) in terms of balanced accuracy, weighted F1 score, and ROC AUC",conch.natmed2024.t15.0.frozen_CONCH_features.weighted_f1,"supplementary_data_table_15:_supervised_classification_on_brca_subtyping_(n_=_150)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc.weighted_f1",weighted_f1,0.865,fraction,"95% CI [0.805, 0.914]",slide,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 15|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 15,CONCH/0/auroc,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 15: Supervised classification on BRCA subtyping (n = 150) in terms of balanced accuracy, weighted F1 score, and ROC AUC",conch.natmed2024.t15.0.frozen_CONCH_features.auroc,"supplementary_data_table_15:_supervised_classification_on_brca_subtyping_(n_=_150)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc.auroc",auroc,0.941,fraction,"95% CI [0.893, 0.975]",slide,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 15|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 16,CONCH/0/balanced_accuracy,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 16: Supervised classification on RCC subtyping (n = 225) in terms of balanced accuracy, weighted F1 score, and ROC AUC",conch.natmed2024.t16.0.frozen_CONCH_features.balanced_accuracy,"supplementary_data_table_16:_supervised_classification_on_rcc_subtyping_(n_=_225)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc.balanced_accuracy",balanced_accuracy,0.942,fraction,"95% CI [0.909, 0.969]",slide,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 16|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 16,CONCH/0/weighted_f1,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 16: Supervised classification on RCC subtyping (n = 225) in terms of balanced accuracy, weighted F1 score, and ROC AUC",conch.natmed2024.t16.0.frozen_CONCH_features.weighted_f1,"supplementary_data_table_16:_supervised_classification_on_rcc_subtyping_(n_=_225)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc.weighted_f1",weighted_f1,0.942,fraction,"95% CI [0.909, 0.969]",slide,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 16|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 16,CONCH/0/auroc,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 16: Supervised classification on RCC subtyping (n = 225) in terms of balanced accuracy, weighted F1 score, and ROC AUC",conch.natmed2024.t16.0.frozen_CONCH_features.auroc,"supplementary_data_table_16:_supervised_classification_on_rcc_subtyping_(n_=_225)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc.auroc",auroc,0.992,fraction,"95% CI [0.981, 0.999]",slide,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 16|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 17,CONCH/0/balanced_accuracy,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 17: Supervised classification on NSCLC subtyping (n = 150) in terms of balanced accuracy, weighted F1 score, and ROC AUC",conch.natmed2024.t17.0.frozen_CONCH_features.balanced_accuracy,"supplementary_data_table_17:_supervised_classification_on_nsclc_subtyping_(n_=_150)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc.balanced_accuracy",balanced_accuracy,0.933,fraction,"95% CI [0.892, 0.970]",slide,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 17|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 17,CONCH/0/weighted_f1,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 17: Supervised classification on NSCLC subtyping (n = 150) in terms of balanced accuracy, weighted F1 score, and ROC AUC",conch.natmed2024.t17.0.frozen_CONCH_features.weighted_f1,"supplementary_data_table_17:_supervised_classification_on_nsclc_subtyping_(n_=_150)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc.weighted_f1",weighted_f1,0.933,fraction,"95% CI [0.893, 0.967]",slide,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 17|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 17,CONCH/0/auroc,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 17: Supervised classification on NSCLC subtyping (n = 150) in terms of balanced accuracy, weighted F1 score, and ROC AUC",conch.natmed2024.t17.0.frozen_CONCH_features.auroc,"supplementary_data_table_17:_supervised_classification_on_nsclc_subtyping_(n_=_150)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc.auroc",auroc,0.983,fraction,"95% CI [0.964, 0.996]",slide,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 17|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 18,CONCH/0/quadratic_weighted_kappa,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 18: Supervised classification on SICAP (n = 2, 122) in terms of quadratic weighted Cohen’s κ, balanced accuracy, and weighted F1 score",conch.natmed2024.t18.0.frozen_CONCH_features.quadratic_weighted_kappa,"supplementary_data_table_18:_supervised_classification_on_sicap_(n_=_2,_122)_in_terms_of_quadratic_weighted_cohen’s_κ,_balanced_accuracy,_and_weighted_f1_score.quadratic_weighted_kappa",quadratic_weighted_kappa,0.833,fraction,"95% CI [0.813, 0.851]",tile,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 18|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 18,CONCH/0/balanced_accuracy,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 18: Supervised classification on SICAP (n = 2, 122) in terms of quadratic weighted Cohen’s κ, balanced accuracy, and weighted F1 score",conch.natmed2024.t18.0.frozen_CONCH_features.balanced_accuracy,"supplementary_data_table_18:_supervised_classification_on_sicap_(n_=_2,_122)_in_terms_of_quadratic_weighted_cohen’s_κ,_balanced_accuracy,_and_weighted_f1_score.balanced_accuracy",balanced_accuracy,0.711,fraction,"95% CI [0.688, 0.732]",tile,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 18|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 18,CONCH/0/weighted_f1,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 18: Supervised classification on SICAP (n = 2, 122) in terms of quadratic weighted Cohen’s κ, balanced accuracy, and weighted F1 score",conch.natmed2024.t18.0.frozen_CONCH_features.weighted_f1,"supplementary_data_table_18:_supervised_classification_on_sicap_(n_=_2,_122)_in_terms_of_quadratic_weighted_cohen’s_κ,_balanced_accuracy,_and_weighted_f1_score.weighted_f1",weighted_f1,0.745,fraction,"95% CI [0.726, 0.764]",tile,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 18|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 19,CONCH/0/cohen_kappa,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 19: Supervised classification on CRC100k (n = 7, 180) in terms of balanced accuracy, weighted F1 score, and ROC AUC",conch.natmed2024.t19.0.frozen_CONCH_features.cohen_kappa,"supplementary_data_table_19:_supervised_classification_on_crc100k_(n_=_7,_180)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc.cohen_kappa",cohen_kappa,0.938,fraction,"95% CI [0.931, 0.944]",tile,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 19|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 19,CONCH/0/balanced_accuracy,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 19: Supervised classification on CRC100k (n = 7, 180) in terms of balanced accuracy, weighted F1 score, and ROC AUC",conch.natmed2024.t19.0.frozen_CONCH_features.balanced_accuracy,"supplementary_data_table_19:_supervised_classification_on_crc100k_(n_=_7,_180)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc.balanced_accuracy",balanced_accuracy,0.955,fraction,"95% CI [0.950, 0.960]",tile,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 19|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 19,CONCH/0/weighted_f1,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 19: Supervised classification on CRC100k (n = 7, 180) in terms of balanced accuracy, weighted F1 score, and ROC AUC",conch.natmed2024.t19.0.frozen_CONCH_features.weighted_f1,"supplementary_data_table_19:_supervised_classification_on_crc100k_(n_=_7,_180)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc.weighted_f1",weighted_f1,0.995,fraction,"95% CI [0.994, 0.996]",tile,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 19|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
official_primary_paper,Supplementary Data Table 20,CONCH/0/balanced_accuracy,CONCH,conch,CONCH v1 ViT-B/16 CoCa,conch_primary,"Supplementary Data Table 20: Supervised classification on EBRAINS (n = 573) in terms of balanced accuracy, weighted F1 score, and ROC AUC",conch.natmed2024.t20.0.frozen_CONCH_features.balanced_accuracy,"supplementary_data_table_20:_supervised_classification_on_ebrains_(n_=_573)_in_terms_of_balanced_accuracy,_weighted_f1_score,_and_roc_auc.balanced_accuracy",balanced_accuracy,0.687,fraction,"95% CI [0.646, 0.729]",slide,source-defined,CONCH image/text embedding,frozen CONCH features; supervised linear evaluation,public,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 20|CONCH row,Nature Medicine 2024 supplementary PDF,4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457,canonical_candidate,Public leaf result from the model's primary paper.
